#ANO;ESTADO;MUNICIPIO;ESFERA_GOVERNO;MODALIDADE_ENSINO;VALOR_TOTAL_ESCOLAS_PNAE
"2013";"AC";"SENA MADUREIRA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";6200,00
"2013";"AC";"SENA MADUREIRA";"MUNICIPAL";"EJA";16560,00
"2013";"AC";"SENA MADUREIRA";"MUNICIPAL";"ENSINO FUNDAMENTAL";275280,00
"2013";"AC";"SENA MADUREIRA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";149580,00
"2013";"AC";"SENA MADUREIRA";"MUNICIPAL";"PRÉ-ESCOLA";98200,00
"2013";"AC";"SENADOR GUIOMARD";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";880,00
"2013";"AC";"SENADOR GUIOMARD";"MUNICIPAL";"EJA";20400,00
"2013";"AC";"SENADOR GUIOMARD";"MUNICIPAL";"ENSINO FUNDAMENTAL";110808,00
"2013";"AC";"SENADOR GUIOMARD";"MUNICIPAL";"PRÉ-ESCOLA";54720,00
"2013";"AC";"TARAUACA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";4200,00
"2013";"AC";"TARAUACA";"MUNICIPAL";"CRECHE";40000,00
"2013";"AC";"TARAUACA";"MUNICIPAL";"EJA";15900,00
"2013";"AC";"TARAUACA";"MUNICIPAL";"ENSINO FUNDAMENTAL";328800,00
"2013";"AC";"TARAUACA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";88128,00
"2013";"AC";"TARAUACA";"MUNICIPAL";"PRÉ-ESCOLA";94800,00
"2013";"AC";"XAPURI";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";1150,00
"2013";"AC";"XAPURI";"MUNICIPAL";"CRECHE";15600,00
"2013";"AC";"XAPURI";"MUNICIPAL";"EJA";19176,00
"2013";"AC";"XAPURI";"MUNICIPAL";"ENSINO FUNDAMENTAL";121890,00
"2013";"AC";"XAPURI";"MUNICIPAL";"ENSINO MÉDIO";17400,00
"2013";"AC";"XAPURI";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";6000,00
"2013";"AC";"XAPURI";"MUNICIPAL";"PRÉ-ESCOLA";36990,00
"2013";"AL";"AGUA BRANCA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";4480,00
"2013";"AL";"AGUA BRANCA";"MUNICIPAL";"CRECHE";8640,00
"2013";"AL";"AGUA BRANCA";"MUNICIPAL";"EJA";8064,00
"2013";"AL";"AGUA BRANCA";"MUNICIPAL";"ENSINO FUNDAMENTAL";232680,00
"2013";"AL";"AGUA BRANCA";"MUNICIPAL";"PRÉ-ESCOLA";55680,00
"2013";"AL";"ANADIA";"MUNICIPAL";"CRECHE";26200,00
"2013";"AL";"ANADIA";"MUNICIPAL";"EJA";2160,00
"2013";"AL";"ANADIA";"MUNICIPAL";"ENSINO FUNDAMENTAL";174900,00
"2013";"AL";"ANADIA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";85428,00
"2013";"AL";"ANADIA";"MUNICIPAL";"PRÉ-ESCOLA";48400,00
"2013";"AL";"ARAPIRACA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";19260,00
"2013";"AL";"ARAPIRACA";"MUNICIPAL";"CRECHE";233280,00
"2013";"AL";"ARAPIRACA";"MUNICIPAL";"EJA";183222,00
"2013";"AL";"ARAPIRACA";"MUNICIPAL";"ENSINO FUNDAMENTAL";1261440,00
"2013";"AL";"ARAPIRACA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";388512,00
"2013";"AL";"ARAPIRACA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - QUILOMBOLA";19536,00
"2013";"AL";"ARAPIRACA";"MUNICIPAL";"PRÉ-ESCOLA";328230,00
"2013";"AL";"ARAPIRACA";"MUNICIPAL";"QUILOMBOLA";94608,00
"2013";"AL";"ATALAIA";"MUNICIPAL";"CRECHE";78600,00
"2013";"AL";"ATALAIA";"MUNICIPAL";"EJA";77160,00
"2013";"AL";"ATALAIA";"MUNICIPAL";"ENSINO FUNDAMENTAL";473520,00
"2013";"AL";"ATALAIA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";210600,00
"2013";"AL";"ATALAIA";"MUNICIPAL";"PRÉ-ESCOLA";126400,00
"2013";"AL";"BARRA DE SANTO ANTONIO";"MUNICIPAL";"CRECHE";13320,00
"2013";"AL";"BARRA DE SANTO ANTONIO";"MUNICIPAL";"EJA";12258,00
"2013";"AL";"BARRA DE SANTO ANTONIO";"MUNICIPAL";"ENSINO FUNDAMENTAL";158328,00
"2013";"AL";"BARRA DE SANTO ANTONIO";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";43200,00
"2013";"AL";"BARRA DE SANTO ANTONIO";"MUNICIPAL";"PRÉ-ESCOLA";35640,00
"2013";"AL";"BARRA DE SAO MIGUEL";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";1500,00
"2013";"AL";"BARRA DE SAO MIGUEL";"MUNICIPAL";"CRECHE";15720,00
"2013";"AL";"BARRA DE SAO MIGUEL";"MUNICIPAL";"EJA";2772,00
"2013";"AL";"BARRA DE SAO MIGUEL";"MUNICIPAL";"ENSINO FUNDAMENTAL";67440,00
"2013";"AL";"BARRA DE SAO MIGUEL";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";46728,00
"2013";"AL";"BARRA DE SAO MIGUEL";"MUNICIPAL";"PRÉ-ESCOLA";11760,00
"2013";"AL";"BATALHA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";1080,00
"2013";"AL";"BATALHA";"MUNICIPAL";"CRECHE";81800,00
"2013";"AL";"BATALHA";"MUNICIPAL";"EJA";83700,00
"2013";"AL";"BATALHA";"MUNICIPAL";"ENSINO FUNDAMENTAL";140700,00
"2013";"AL";"BATALHA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";10800,00
"2013";"AL";"BATALHA";"MUNICIPAL";"PRÉ-ESCOLA";43600,00
"2013";"AL";"BELEM";"MUNICIPAL";"CRECHE";6300,00
"2013";"AL";"BELEM";"MUNICIPAL";"EJA";26838,00
"2013";"AL";"BELEM";"MUNICIPAL";"ENSINO FUNDAMENTAL";34104,00
"2013";"AL";"BELEM";"MUNICIPAL";"PRÉ-ESCOLA";11060,00
"2013";"AL";"BELO MONTE";"MUNICIPAL";"CRECHE";27800,00
"2013";"AL";"BELO MONTE";"MUNICIPAL";"EJA";28080,00
"2013";"AL";"BELO MONTE";"MUNICIPAL";"ENSINO FUNDAMENTAL";90300,00
"2013";"AL";"BELO MONTE";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";92124,00
"2013";"AL";"BELO MONTE";"MUNICIPAL";"PRÉ-ESCOLA";23100,00
"2013";"AL";"BOCA DA MATA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";5600,00
"2013";"AL";"BOCA DA MATA";"MUNICIPAL";"CRECHE";47000,00
"2013";"AL";"BOCA DA MATA";"MUNICIPAL";"EJA";18060,00
"2013";"AL";"BOCA DA MATA";"MUNICIPAL";"ENSINO FUNDAMENTAL";303780,00
"2013";"AL";"BOCA DA MATA";"MUNICIPAL";"ENSINO MÉDIO";13320,00
"2013";"AL";"BOCA DA MATA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";268488,00
"2013";"AL";"BOCA DA MATA";"MUNICIPAL";"PRÉ-ESCOLA";71500,00
"2013";"AL";"BRANQUINHA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";5400,00
"2013";"AL";"BRANQUINHA";"MUNICIPAL";"CRECHE";56400,00
"2013";"AL";"BRANQUINHA";"MUNICIPAL";"EJA";14520,00
"2013";"AL";"BRANQUINHA";"MUNICIPAL";"ENSINO FUNDAMENTAL";143700,00
"2013";"AL";"BRANQUINHA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";58536,00
"2013";"AL";"BRANQUINHA";"MUNICIPAL";"PRÉ-ESCOLA";41800,00
"2013";"AL";"CACIMBINHAS";"MUNICIPAL";"CRECHE";41000,00
"2013";"AL";"CACIMBINHAS";"MUNICIPAL";"EJA";16980,00
"2013";"AL";"CACIMBINHAS";"MUNICIPAL";"ENSINO FUNDAMENTAL";112860,00
"2013";"AL";"CACIMBINHAS";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";13824,00
"2013";"AL";"CACIMBINHAS";"MUNICIPAL";"PRÉ-ESCOLA";31600,00
"2013";"AL";"CACIMBINHAS";"MUNICIPAL";"QUILOMBOLA";11400,00
"2013";"AL";"CAJUEIRO";"MUNICIPAL";"CRECHE";60000,00
"2013";"AL";"CAJUEIRO";"MUNICIPAL";"EJA";6000,00
"2013";"AL";"CAJUEIRO";"MUNICIPAL";"ENSINO FUNDAMENTAL";305520,00
"2013";"AL";"CAJUEIRO";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";263172,00
"2013";"AL";"CAJUEIRO";"MUNICIPAL";"PRÉ-ESCOLA";58800,00
"2013";"AL";"CAMPESTRE";"MUNICIPAL";"CRECHE";34800,00
"2013";"AL";"CAMPESTRE";"MUNICIPAL";"EJA";28020,00
"2013";"AL";"CAMPESTRE";"MUNICIPAL";"ENSINO FUNDAMENTAL";82140,00
"2013";"AL";"CAMPESTRE";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";10800,00
"2013";"AL";"CAMPESTRE";"MUNICIPAL";"PRÉ-ESCOLA";20200,00
"2013";"AL";"CAMPO ALEGRE";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";4100,00
"2013";"AL";"CAMPO ALEGRE";"MUNICIPAL";"CRECHE";34400,00
"2013";"AL";"CAMPO ALEGRE";"MUNICIPAL";"EJA";16200,00
"2013";"AL";"CAMPO ALEGRE";"MUNICIPAL";"ENSINO FUNDAMENTAL";420420,00
"2013";"AL";"CAMPO ALEGRE";"MUNICIPAL";"PRÉ-ESCOLA";94100,00
"2013";"AL";"CAMPO GRANDE";"MUNICIPAL";"EJA";74880,00
"2013";"AL";"CAMPO GRANDE";"MUNICIPAL";"ENSINO FUNDAMENTAL";150420,00
"2013";"AL";"CAMPO GRANDE";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";81864,00
"2013";"AL";"CAMPO GRANDE";"MUNICIPAL";"PRÉ-ESCOLA";32400,00
"2013";"AL";"CANAPI";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";2300,00
"2013";"AL";"CANAPI";"MUNICIPAL";"CRECHE";79600,00
"2013";"AL";"CANAPI";"MUNICIPAL";"EJA";15600,00
"2013";"AL";"CANAPI";"MUNICIPAL";"ENSINO FUNDAMENTAL";232500,00
"2013";"AL";"CANAPI";"MUNICIPAL";"PRÉ-ESCOLA";63700,00
"2013";"AL";"CANAPI";"MUNICIPAL";"QUILOMBOLA";20280,00
"2013";"AL";"CAPELA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";8800,00
"2013";"AL";"CAPELA";"MUNICIPAL";"CRECHE";73400,00
"2013";"AL";"CAPELA";"MUNICIPAL";"EJA";17880,00
"2013";"AL";"CAPELA";"MUNICIPAL";"ENSINO FUNDAMENTAL";225180,00
"2013";"AL";"CAPELA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";124200,00
"2013";"AL";"CAPELA";"MUNICIPAL";"PRÉ-ESCOLA";65200,00
"2013";"AL";"CARNEIROS";"MUNICIPAL";"CRECHE";4600,00
"2013";"AL";"CARNEIROS";"MUNICIPAL";"EJA";12420,00
"2013";"AL";"CARNEIROS";"MUNICIPAL";"ENSINO FUNDAMENTAL";122280,00
"2013";"AL";"CARNEIROS";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";12000,00
"2013";"AL";"CARNEIROS";"MUNICIPAL";"PRÉ-ESCOLA";35400,00
"2013";"AL";"CHA PRETA";"MUNICIPAL";"CRECHE";11000,00
"2013";"AL";"CHA PRETA";"MUNICIPAL";"EJA";11040,00
"2013";"AL";"CHA PRETA";"MUNICIPAL";"ENSINO FUNDAMENTAL";81060,00
"2013";"AL";"CHA PRETA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";16956,00
"2013";"AL";"CHA PRETA";"MUNICIPAL";"PRÉ-ESCOLA";28200,00
"2013";"AL";"COITE DO NOIA";"MUNICIPAL";"CRECHE";21400,00
"2013";"AL";"COITE DO NOIA";"MUNICIPAL";"EJA";18000,00
"2013";"AL";"COITE DO NOIA";"MUNICIPAL";"ENSINO FUNDAMENTAL";130740,00
"2013";"AL";"COITE DO NOIA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";16200,00
"2013";"AL";"COITE DO NOIA";"MUNICIPAL";"PRÉ-ESCOLA";34200,00
"2013";"AL";"COLONIA LEOPOLDINA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";2700,00
"2013";"AL";"COLONIA LEOPOLDINA";"MUNICIPAL";"CRECHE";5000,00
"2013";"AL";"COLONIA LEOPOLDINA";"MUNICIPAL";"EJA";8040,00
"2013";"AL";"COLONIA LEOPOLDINA";"MUNICIPAL";"ENSINO FUNDAMENTAL";273780,00
"2013";"AL";"COLONIA LEOPOLDINA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";45900,00
"2013";"AL";"COLONIA LEOPOLDINA";"MUNICIPAL";"PRÉ-ESCOLA";43700,00
"2013";"AL";"COQUEIRO SECO";"MUNICIPAL";"CRECHE";10600,00
"2013";"AL";"COQUEIRO SECO";"MUNICIPAL";"EJA";2460,00
"2013";"AL";"COQUEIRO SECO";"MUNICIPAL";"ENSINO FUNDAMENTAL";63480,00
"2013";"AL";"COQUEIRO SECO";"MUNICIPAL";"PRÉ-ESCOLA";22000,00
"2013";"AL";"CORURIPE";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";11100,00
"2013";"AL";"CORURIPE";"MUNICIPAL";"CRECHE";133800,00
"2013";"AL";"CORURIPE";"MUNICIPAL";"EJA";80400,00
"2013";"AL";"CORURIPE";"MUNICIPAL";"ENSINO FUNDAMENTAL";589020,00
"2013";"AL";"CORURIPE";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";32400,00
"2013";"AL";"CORURIPE";"MUNICIPAL";"PRÉ-ESCOLA";174300,00
"2013";"AL";"CRAIBAS";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";5300,00
"2013";"AL";"CRAIBAS";"MUNICIPAL";"EJA";68520,00
"2013";"AL";"CRAIBAS";"MUNICIPAL";"ENSINO FUNDAMENTAL";275940,00
"2013";"AL";"CRAIBAS";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";29160,00
"2013";"AL";"CRAIBAS";"MUNICIPAL";"PRÉ-ESCOLA";73300,00
"2013";"AL";"DELMIRO GOUVEIA";"MUNICIPAL";"EJA";47460,00
"2013";"AL";"DELMIRO GOUVEIA";"MUNICIPAL";"ENSINO FUNDAMENTAL";480900,00
"2013";"AL";"DELMIRO GOUVEIA";"MUNICIPAL";"ENSINO MÉDIO";8160,00
"2013";"AL";"DELMIRO GOUVEIA";"MUNICIPAL";"MAIS EDUCAÇÃO (PARC. COMPLEM.) - FUNDAMENTAL";39528,00
